YYYYMMDD	Filter	Target
20180612	R	4C51-37
20180612	R	CTA102
20180612	R	DA406
20180612	R	1ES2344+514
20180612	R	PKS1510-08
20180612	R	BL-Lacertae
20180612	R	Mkn501
20180612	R	PKS2155-304
20180621	R	3C345
20180621	R	3C371
20180621	R	4C38-41
20180621	R	4C51-37
20180621	R	Mkn501
20180626	R	3C454-3
20180626	R	3C66A
20180626	R	CTA102
20180626	R	1ES2344+514
20180626	R	BL-Lacertae
20180626	R	PKS2155-304
20180627	R	3C345
20180627	R	3C371
20180627	R	3C454-3
20180627	R	3C66A
20180627	R	4C38-41
20180627	R	4C51-37
20180627	R	AO0235+16
20180627	R	CTA102
20180627	R	DA406
20180627	R	1ES2344+514
20180627	R	BL-Lacertae
20180627	R	Mkn501
20180627	R	PKS2155-304
20180628	R	3C454-3
20180628	R	3C66A
20180628	R	AO0235+16
20180628	R	CTA102
20180628	R	1ES2344+514
20180628	R	BL-Lacertae
20180629	R	3C345
20180629	R	4C38-41
20180629	R	DA406
20180629	R	Mkn501
20180708	R	3C273
20180708	R	3C279
20180708	R	3C345
20180708	R	3C371
20180708	R	3C454-3
20180708	R	3C66A
20180708	R	4C29-45
20180708	R	4C38-41
20180708	R	4C51-37
20180708	R	CTA102
20180708	R	DA406
20180708	R	1ES2344+514
20180708	R	PKS1510-08
20180708	R	BL-Lacertae
20180708	R	Mkn421
20180708	R	Mkn501
20180708	R	ON231
20180708	R	PKS2155-304
20180708	R	S4_0954+65
20180711	R	3C345
20180711	R	3C371
20180711	R	3C454-3
20180711	R	4C38-41
20180711	R	4C51-37
20180711	R	CTA102
20180711	R	DA406
20180711	R	1ES2344+514
20180711	R	PKS1510-08
20180711	R	BL-Lacertae
20180711	R	Mkn501
20180713	R	3C371
20180713	R	3C454-3
20180713	R	3C66A
20180713	R	4C51-37
20180713	R	AO0235+16
20180713	R	CTA102
20180713	R	1ES2344+514
20180713	R	BL-Lacertae
20180713	R	PKS2155-304
20180714	R	3C273
20180714	R	3C345
20180714	R	3C371
20180714	R	4C29-45
20180714	R	4C38-41
20180714	R	4C51-37
20180714	R	DA406
20180714	R	PKS1510-08
20180714	R	BL-Lacertae
20180714	R	Mkn501
20180714	R	ON231
20180715	R	3C371
20180715	R	3C454-3
20180715	R	3C66A
20180715	R	4C51-37
20180715	R	AO0235+16
20180715	R	CTA102
20180715	R	1ES2344+514
20180715	R	BL-Lacertae
20180715	R	PKS2155-304
20180717	R	3C345
20180717	R	3C371
20180717	R	3C454-3
20180717	R	3C66A
20180717	R	4C38-41
20180717	R	4C51-37
20180717	R	CTA102
20180717	R	DA406
20180717	R	1ES2344+514
20180717	R	PKS1510-08
20180717	R	BL-Lacertae
20180717	R	Mkn501
20180717	R	PKS2155-304
20180718	R	3C371
20180718	R	3C454-3
20180718	R	CTA102
20180718	R	1ES2344+514
20180718	R	BL-Lacertae
20180718	R	PKS2155-304
20180724	R	3C371
20180724	R	3C454-3
20180724	R	3C66A
20180724	R	4C51-37
20180724	R	AO0235+16
20180724	R	CTA102
20180724	R	1ES2344+514
20180724	R	BL-Lacertae
20180724	R	PKS2155-304
20180729	R	3C345
20180729	R	3C371
20180729	R	3C454-3
20180729	R	3C66A
20180729	R	4C51-37
20180729	R	CTA102
20180729	R	1ES2344+514
20180729	R	BL-Lacertae
20180729	R	PKS2155-304
20180730	R	3C371
20180730	R	3C454-3
20180730	R	3C66A
20180730	R	4C51-37
20180730	R	AO0235+16
20180730	R	CTA102
20180730	R	1ES2344+514
20180730	R	BL-Lacertae
20180731	R	3C371
20180731	R	3C454-3
20180731	R	4C51-37
20180731	R	CTA102
20180731	R	1ES2344+514
20180731	R	BL-Lacertae
20180731	R	PKS2155-304
20180801	R	3C345
20180801	R	3C371
20180801	R	3C454-3
20180801	R	3C66A
20180801	R	4C51-37
20180801	R	AO0235+16
20180801	R	CTA102
20180801	R	1ES2344+514
20180801	R	BL-Lacertae
20180801	R	PKS2155-304
20180802	R	3C371
20180802	R	3C454-3
20180802	R	3C66A
20180802	R	4C51-37
20180802	R	AO0235+16
20180802	R	CTA102
20180802	R	1ES2344+514
20180802	R	BL-Lacertae
20180802	R	PKS2155-304
20180803	R	3C371
20180803	R	3C454-3
20180803	R	4C51-37
20180803	R	CTA102
20180803	R	BL-Lacertae
20180803	R	PKS2155-304
20180804	R	3C371
20180804	R	3C454-3
20180804	R	CTA102
20180804	R	1ES2344+514
20180804	R	BL-Lacertae
20180804	R	PKS2155-304
20180805	R	3C66A
20180806	R	3C345
20180806	R	3C371
20180806	R	4C38-41
20180806	R	4C51-37
20180806	R	DA406
20180806	R	Mkn501
20180806	R	PKS2155-304
20180812	R	3C454-3
20180812	R	CTA102
20180812	R	1ES2344+514
20180812	R	BL-Lacertae
20180813	R	4C51-37
20180903	R	3C345
20180903	R	3C371
20180903	R	3C454-3
20180903	R	3C66A
20180903	R	4C38-41
20180903	R	4C51-37
20180903	R	AO0235+16
20180903	R	CTA102
20180903	R	DA406
20180903	R	1ES2344+514
20180903	R	PKS1510-08
20180903	R	BL-Lacertae
20180903	R	Mkn501
20180903	R	OJ248
20180903	R	PKS0735+17
20180903	R	PKS2155-304
20180903	R	S5_0716+71
20180904	R	4C71-07
20180904	R	PKS0735+17
20180904	R	S5_0716+71
20180912	R	3C454-3
20180912	R	3C66A
20180912	R	4C71-07
20180912	R	AO0235+16
20180912	R	CTA102
20180912	R	1ES2344+514
20180912	R	BL-Lacertae
20180912	R	OJ248
20180912	R	PKS0735+17
20180912	R	S5_0716+71
20180913	R	3C454-3
20180913	R	3C66A
20180913	R	AO0235+16
20180913	R	CTA102
20180913	R	1ES2344+514
20180913	R	BL-Lacertae
20180913	R	S5_0716+71
20180917	R	3C371
20180917	R	3C454-3
20180917	R	3C66A
20180917	R	4C51-37
20180917	R	CTA102
20180917	R	1ES2344+514
20180917	R	BL-Lacertae
20180917	R	PKS2155-304
20180918	R	3C345
20180918	R	3C371
20180918	R	3C454-3
20180918	R	3C66A
20180918	R	4C38-41
20180918	R	4C51-37
20180918	R	CTA102
20180918	R	DA406
20180918	R	1ES2344+514
20180918	R	BL-Lacertae
20180918	R	Mkn501
20180918	R	PKS2155-304
20180919	R	3C345
20180919	R	3C371
20180919	R	3C454-3
20180919	R	3C66A
20180919	R	4C38-41
20180919	R	4C51-37
20180919	R	AO0235+16
20180919	R	CTA102
20180919	R	DA406
20180919	R	1ES2344+514
20180919	R	BL-Lacertae
20180919	R	Mkn501
20180919	R	OJ248
20180919	R	OJ287
20180919	R	PKS0735+17
20180919	R	PKS2155-304
20180919	R	S5_0716+71
20180920	R	3C454-3
20180920	R	3C66A
20180920	R	4C71-07
20180920	R	AO0235+16
20180920	R	CTA102
20180920	R	1ES2344+514
20180920	R	BL-Lacertae
20180920	R	PKS0735+17
20180920	R	S5_0716+71
20180923	R	OJ248
20180923	R	OJ287
20180923	R	PKS0735+17
20180923	R	S5_0716+71
20180924	R	3C371
20180924	R	3C454-3
20180924	R	3C66A
20180924	R	4C51-37
20180924	R	AO0235+16
20180924	R	CTA102
20180924	R	1ES2344+514
20180924	R	BL-Lacertae
20180924	R	PKS2155-304
20180925	R	3C66A
20180925	R	4C71-07
20180925	R	AO0235+16
20180925	R	1ES2344+514
20180925	R	OJ248
20180925	R	OJ287
20180925	R	OJ49
20180925	R	PKS0735+17
20180925	R	S4_0954+65
20180925	R	S5_0716+71
20180926	R	3C66A
20180926	R	AO0235+16
20180926	R	1ES2344+514
20180926	R	OJ248
20180926	R	OJ287
20180926	R	PKS0735+17
20180926	R	S5_0716+71
20180927	R	3C66A
20180927	R	AO0235+16
20180927	R	1ES2344+514
20180927	R	PKS0735+17
20180927	R	S5_0716+71
20180929	R	3C454-3
20180929	R	3C66A
20180929	R	AO0235+16
20180929	R	CTA102
20180929	R	1ES2344+514
20180929	R	BL-Lacertae
20180929	R	S5_0716+71
20180930	R	3C371
20180930	R	3C454-3
20180930	R	3C66A
20180930	R	4C51-37
20180930	R	AO0235+16
20180930	R	CTA102
20180930	R	1ES2344+514
20180930	R	BL-Lacertae
20180930	R	PKS2155-304
20181001	R	3C345
20181001	R	3C371
20181001	R	4C38-41
20181001	R	4C51-37
20181001	R	CTA102
20181001	R	DA406
20181001	R	Mkn501
20181001	R	PKS2155-304
20181003	R	3C345
20181003	R	3C371
20181003	R	3C454-3
20181003	R	4C38-41
20181003	R	4C51-37
20181003	R	CTA102
20181003	R	DA406
20181003	R	BL-Lacertae
20181003	R	Mkn501
20181003	R	PKS2155-304
20181004	R	3C454-3
20181004	R	3C66A
20181004	R	4C71-07
20181004	R	AO0235+16
20181004	R	CTA102
20181004	R	1ES2344+514
20181004	R	OJ248
20181004	R	OJ287
20181004	R	OJ49
20181004	R	PKS0735+17
20181004	R	S4_0954+65
20181004	R	S5_0716+71
20181005	R	3C454-3
20181005	R	3C66A
20181005	R	4C71-07
20181005	R	AO0235+16
20181005	R	1ES2344+514
20181005	R	BL-Lacertae
20181005	R	S5_0716+71
20181014	R	3C371
20181014	R	3C454-3
20181014	R	CTA102
20181014	R	1ES2344+514
20181014	R	BL-Lacertae
20181014	R	PKS2155-304
20181019	R	3C454-3
20181019	R	3C66A
20181019	R	AO0235+16
20181019	R	CTA102
20181019	R	1ES2344+514
20181019	R	BL-Lacertae
20181019	R	PKS0735+17
20181019	R	S5_0716+71
20181020	R	4C71-07
20181020	R	S4_0954+65
20181021	R	3C66A
20181021	R	4C71-07
20181021	R	AO0235+16
20181021	R	1ES2344+514
20181021	R	Mkn421
20181021	R	OJ248
20181021	R	OJ287
20181021	R	OJ49
20181021	R	PKS0735+17
20181021	R	S4_0954+65
20181021	R	S5_0716+71
20181023	R	3C66A
20181023	R	4C71-07
20181023	R	AO0235+16
20181023	R	1ES2344+514
20181023	R	Mkn421
20181023	R	OJ248
20181023	R	OJ287
20181023	R	OJ49
20181023	R	PKS0735+17
20181023	R	S4_0954+65
20181023	R	S5_0716+71
20181024	R	3C66A
20181024	R	4C71-07
20181024	R	AO0235+16
20181024	R	OJ248
20181024	R	OJ287
20181024	R	OJ49
20181024	R	PKS0735+17
20181024	R	S5_0716+71
20181025	R	4C71-07
20181025	R	S4_0954+65
20181027	R	3C66A
20181027	R	4C71-07
20181027	R	AO0235+16
20181027	R	OJ248
20181027	R	PKS0735+17
20181027	R	S4_0954+65
20181027	R	S5_0716+71
20181028	R	3C454-3
20181028	R	3C66A
20181028	R	AO0235+16
20181028	R	CTA102
20181028	R	1ES2344+514
20181028	R	BL-Lacertae
20181028	R	PKS2155-304
20181028	R	S5_0716+71
20181029	R	3C454-3
20181029	R	3C66A
20181029	R	4C71-07
20181029	R	AO0235+16
20181029	R	CTA102
20181029	R	1ES2344+514
20181029	R	BL-Lacertae
20181029	R	OJ248
20181029	R	PKS0735+17
20181029	R	S4_0954+65
20181029	R	S5_0716+71
20181102	R	3C66A
20181102	R	4C71-07
20181102	R	AO0235+16
20181102	R	Mkn421
20181102	R	OJ248
20181102	R	OJ287
20181102	R	OJ49
20181102	R	PKS0735+17
20181102	R	S4_0954+65
20181102	R	S5_0716+71
20181103	R	3C66A
20181103	R	4C71-07
20181103	R	AO0235+16
20181103	R	1ES2344+514
20181103	R	Mkn421
20181103	R	OJ248
20181103	R	OJ287
20181103	R	OJ49
20181103	R	PKS0735+17
20181103	R	S4_0954+65
20181103	R	S5_0716+71
20181104	R	3C371
20181104	R	3C454-3
20181104	R	3C66A
20181104	R	4C71-07
20181104	R	AO0235+16
20181104	R	CTA102
20181104	R	1ES2344+514
20181104	R	BL-Lacertae
20181104	R	Mkn421
20181104	R	PKS0735+17
20181104	R	PKS2155-304
20181104	R	S4_0954+65
20181104	R	S5_0716+71
20181105	R	3C66A
20181105	R	AO0235+16
20181105	R	1ES2344+514
20181105	R	S5_0716+71
20181106	R	3C371
20181106	R	3C454-3
20181106	R	3C66A
20181106	R	AO0235+16
20181106	R	CTA102
20181106	R	1ES2344+514
20181106	R	BL-Lacertae
20181106	R	OJ248
20181106	R	OJ287
20181106	R	PKS0735+17
20181106	R	PKS2155-304
20181106	R	S5_0716+71
20181108	R	3C371
20181108	R	3C454-3
20181108	R	3C66A
20181108	R	AO0235+16
20181108	R	CTA102
20181108	R	1ES2344+514
20181108	R	BL-Lacertae
20181108	R	PKS2155-304
20181108	R	S5_0716+71
20181109	R	3C66A
20181109	R	4C71-07
20181109	R	AO0235+16
20181109	R	OJ248
20181109	R	OJ287
20181109	R	OJ49
20181109	R	PKS0735+17
20181109	R	S4_0954+65
20181109	R	S5_0716+71
20181111	R	3C66A
20181111	R	4C71-07
20181111	R	AO0235+16
20181111	R	OJ248
20181111	R	OJ287
20181111	R	OJ49
20181111	R	PKS0735+17
20181111	R	S5_0716+71
20181113	R	3C345
20181113	R	3C371
20181113	R	3C454-3
20181113	R	3C66A
20181113	R	4C38-41
20181113	R	4C51-37
20181113	R	CTA102
20181113	R	1ES2344+514
20181113	R	BL-Lacertae
20181113	R	Mkn501
20181113	R	PKS2155-304
20181114	R	3C273
20181114	R	3C66A
20181114	R	4C71-07
20181114	R	AO0235+16
20181114	R	Mkn421
20181114	R	OJ248
20181114	R	OJ287
20181114	R	OJ49
20181114	R	PKS0735+17
20181114	R	S4_0954+65
20181114	R	S5_0716+71
20181117	R	S5_0716+71
20181118	R	3C371
20181118	R	3C454-3
20181118	R	4C51-37
20181118	R	CTA102
20181118	R	1ES2344+514
20181118	R	BL-Lacertae
20181118	R	PKS2155-304
20181120	R	3C66A
20181120	R	4C71-07
20181120	R	Mkn421
20181120	R	OJ248
20181120	R	OJ287
20181120	R	OJ49
20181120	R	PKS0735+17
20181120	R	S4_0954+65
20181120	R	S5_0716+71
20181121	R	3C273
20181121	R	3C371
20181121	R	3C454-3
20181121	R	3C66A
20181121	R	4C29-45
20181121	R	4C51-37
20181121	R	4C71-07
20181121	R	CTA102
20181121	R	1ES2344+514
20181121	R	BL-Lacertae
20181121	R	Mkn421
20181121	R	OJ248
20181121	R	OJ287
20181121	R	OJ49
20181121	R	PKS0735+17
20181121	R	PKS2155-304
20181121	R	S4_0954+65
20181121	R	S5_0716+71
20181122	R	3C371
20181122	R	3C454-3
20181122	R	3C66A
20181122	R	4C51-37
20181122	R	CTA102
20181122	R	1ES2344+514
20181122	R	BL-Lacertae
20181122	R	PKS2155-304
20181123	R	3C273
20181123	R	4C29-45
20181123	R	4C71-07
20181123	R	Mkn421
20181123	R	OJ248
20181123	R	OJ287
20181123	R	OJ49
20181123	R	PKS0735+17
20181123	R	S4_0954+65
20181123	R	S5_0716+71
20181124	R	3C371
20181124	R	3C66A
20181124	R	4C51-37
20181124	R	4C71-07
20181124	R	AO0235+16
20181124	R	CTA102
20181124	R	1ES2344+514
20181124	R	Mkn421
20181124	R	OJ248
20181124	R	OJ287
20181124	R	OJ49
20181124	R	PKS0735+17
20181124	R	PKS2155-304
20181124	R	S4_0954+65
20181124	R	S5_0716+71
20181129	R	3C273
20181129	R	3C66A
20181129	R	4C29-45
20181129	R	4C71-07
20181129	R	AO0235+16
20181129	R	Mkn421
20181129	R	OJ248
20181129	R	OJ287
20181129	R	OJ49
20181129	R	ON231
20181129	R	PKS0735+17
20181129	R	S4_0954+65
20181129	R	S5_0716+71
20181130	R	3C371
20181130	R	3C454-3
20181130	R	3C66A
20181130	R	AO0235+16
20181130	R	CTA102
20181130	R	1ES2344+514
20181130	R	BL-Lacertae
20181130	R	PKS2155-304
20181201	R	3C279
20181201	R	3C371
20181201	R	3C454-3
20181201	R	3C66A
20181201	R	4C29-45
20181201	R	4C51-37
20181201	R	4C71-07
20181201	R	AO0235+16
20181201	R	CTA102
20181201	R	Mkn421
20181201	R	OJ248
20181201	R	OJ287
20181201	R	OJ49
20181201	R	ON231
20181201	R	PKS0735+17
20181201	R	PKS2155-304
20181201	R	S4_0954+65
20181201	R	S5_0716+71
20181202	R	3C273
20181202	R	3C371
20181202	R	3C454-3
20181202	R	3C66A
20181202	R	4C29-45
20181202	R	4C51-37
20181202	R	4C71-07
20181202	R	AO0235+16
20181202	R	CTA102
20181202	R	1ES2344+514
20181202	R	BL-Lacertae
20181202	R	Mkn421
20181202	R	OJ248
20181202	R	OJ287
20181202	R	OJ49
20181202	R	PKS0735+17
20181202	R	PKS2155-304
20181202	R	S4_0954+65
20181202	R	S5_0716+71
20181203	R	3C273
20181203	R	3C454-3
20181203	R	3C66A
20181203	R	4C29-45
20181203	R	4C71-07
20181203	R	AO0235+16
20181203	R	CTA102
20181203	R	1ES2344+514
20181203	R	BL-Lacertae
20181203	R	Mkn421
20181203	R	OJ248
20181203	R	OJ287
20181203	R	OJ49
20181203	R	ON231
20181203	R	PKS0735+17
20181203	R	PKS2155-304
20181203	R	S4_0954+65
20181203	R	S5_0716+71
20181204	V	3C371
20181204	V	3C454-3
20181204	V	3C66A
20181204	V	AO0235+16
20181204	V	CTA102
20181204	V	1ES2344+514
20181204	V	BL-Lacertae
20181204	V	OJ248
20181204	V	PKS0735+17
20181204	V	PKS2155-304
20181204	V	S5_0716+71
20181212	V	3C454-3
20181212	V	3C66A
20181212	V	4C71-07
20181212	V	AO0235+16
20181212	V	CTA102
20181212	V	1ES2344+514
20181212	V	BL-Lacertae
20181212	V	PKS0735+17
20181212	V	S5_0716+71
20181214	V	3C273
20181214	V	3C279
20181214	V	3C66A
20181214	V	4C71-07
20181214	V	Mkn421
20181214	V	OJ248
20181214	V	OJ287
20181214	V	OJ49
20181214	V	PKS0735+17
20181214	V	S4_0954+65
20181214	V	S5_0716+71
20181215	V	4C71-07
20181215	V	OJ248
20181215	V	OJ287
20181215	V	OJ49
20181215	V	PKS0735+17
20181215	V	S5_0716+71
20181216	V	3C454-3
20181216	V	3C66A
20181216	V	CTA102
20181216	V	1ES2344+514
20181216	V	BL-Lacertae
20181217	V	4C71-07
20181217	V	Mkn421
20181217	V	OJ248
20181217	V	OJ287
20181217	V	OJ49
20181217	V	PKS0735+17
20181217	V	S4_0954+65
20181217	V	S5_0716+71
20181218	V	3C66A
20181218	V	4C29-45
20181218	V	4C71-07
20181218	V	Mkn421
20181218	V	OJ248
20181218	V	OJ287
20181218	V	OJ49
20181218	V	PKS0735+17
20181218	V	S4_0954+65
20181218	V	S5_0716+71
20181219	V	3C454-3
20181219	V	3C66A
20181219	V	CTA102
20181219	V	1ES2344+514
20181219	V	BL-Lacertae
20181219	V	PKS2155-304
20181220	V	S5_0716+71
20181221	V	3C454-3
20181221	V	3C66A
20181221	V	AO0235+16
20181221	V	CTA102
20181221	V	1ES2344+514
20181221	V	BL-Lacertae
20181221	V	S5_0716+71
20181226	V	3C454-3
20181226	V	3C66A
20181226	V	AO0235+16
20181226	V	CTA102
20181226	V	1ES2344+514
20181226	V	BL-Lacertae
20181226	V	S5_0716+71
20181227	V	3C273
20181227	V	3C279
20181227	V	4C29-45
20181227	V	4C71-07
20181227	V	Mkn421
20181227	V	OJ248
20181227	V	OJ287
20181227	V	OJ49
20181227	V	ON231
20181227	V	PKS0735+17
20181227	V	S4_0954+65
20181227	V	S5_0716+71
20181229	V	4C29-45
20181229	V	4C71-07
20181229	V	Mkn421
20181229	V	OJ248
20181229	V	OJ287
20181229	V	OJ49
20181229	V	PKS0735+17
20181229	V	S4_0954+65
20181229	V	S5_0716+71
20190103	V	3C273
20190103	V	3C279
20190103	V	3C66A
20190103	V	4C29-45
20190103	V	4C71-07
20190103	V	AO0235+16
20190103	V	Mkn421
20190103	V	OJ248
20190103	V	OJ287
20190103	V	OJ49
20190103	V	ON231
20190103	V	PKS0735+17
20190103	V	S4_0954+65
20190103	V	S5_0716+71
20190105	R	3C273
20190105	R	3C279
20190105	R	3C345
20190105	R	4C29-45
20190105	R	4C38-41
20190105	V	4C71-07
20190105	R	DA406
20190105	R	PKS1510-08
20190105	V	Mkn421
20190105	R	Mkn421
20190105	R	Mkn501
20190105	V	OJ248
20190105	V	OJ287
20190105	V	OJ49
20190105	R	ON231
20190105	V	PKS0735+17
20190105	V	S4_0954+65
20190105	V	S5_0716+71
20190106	R	3C273
20190106	R	3C279
20190106	R	4C29-45
20190106	R	4C71-07
20190106	R	Mkn421
20190106	R	OJ248
20190106	R	OJ287
20190106	R	OJ49
20190106	R	ON231
20190106	R	PKS0735+17
20190106	R	S4_0954+65
20190106	R	S5_0716+71
20190107	R	3C371
20190107	R	3C66A
20190107	R	4C29-45
20190107	R	4C51-37
20190107	R	4C71-07
20190107	R	AO0235+16
20190107	R	1ES2344+514
20190107	R	Mkn421
20190107	R	OJ248
20190107	R	OJ287
20190107	R	OJ49
20190107	R	ON231
20190107	R	PKS0735+17
20190107	R	S4_0954+65
20190107	R	S5_0716+71
20190108	R	3C371
20190108	R	4C51-37
20190108	R	OJ248
20190108	R	OJ287
20190108	R	OJ49
20190108	R	S5_0716+71
20190109	R	3C273
20190109	R	3C371
20190109	R	4C29-45
20190109	R	4C51-37
20190109	R	4C71-07
20190109	R	Mkn421
20190109	R	OJ248
20190109	R	ON231
20190109	R	S4_0954+65
20190109	R	S5_0716+71
20190110	R	3C371
20190110	R	3C66A
20190110	R	4C51-37
20190110	R	4C71-07
20190110	R	AO0235+16
20190110	R	1ES2344+514
20190110	R	OJ248
20190110	R	OJ287
20190110	R	OJ49
20190110	R	PKS0735+17
20190110	R	S4_0954+65
20190110	R	S5_0716+71
20190111	R	3C273
20190111	R	3C279
20190111	R	3C66A
20190111	R	4C29-45
20190111	R	4C38-41
20190111	R	4C71-07
20190111	R	AO0235+16
20190111	R	DA406
20190111	R	1ES2344+514
20190111	R	PKS1510-08
20190111	R	Mkn421
20190111	R	Mkn501
20190111	R	OJ248
20190111	R	OJ287
20190111	R	OJ49
20190111	R	ON231
20190111	R	PKS0735+17
20190111	R	S4_0954+65
20190111	R	S5_0716+71
20190112	R	3C454-3
20190112	R	3C66A
20190112	R	4C71-07
20190112	R	AO0235+16
20190112	R	1ES2344+514
20190112	R	OJ248
20190112	R	OJ287
20190112	R	OJ49
20190112	R	PKS0735+17
20190112	R	S4_0954+65
20190112	R	S5_0716+71
20190113	R	3C273
20190113	R	3C279
20190113	R	4C29-45
20190113	R	4C71-07
20190113	R	Mkn421
20190113	R	OJ248
20190113	R	OJ287
20190113	R	OJ49
20190113	R	ON231
20190113	R	S4_0954+65
20190117	R	3C66A
20190117	R	4C71-07
20190117	R	1ES2344+514
20190117	R	Mkn421
20190117	R	OJ248
20190117	R	OJ287
20190117	R	OJ49
20190117	R	PKS0735+17
20190117	R	S4_0954+65
20190117	R	S5_0716+71
20190122	R	3C273
20190122	R	3C279
20190122	R	3C345
20190122	R	4C29-45
20190122	R	4C38-41
20190122	R	4C71-07
20190122	R	DA406
20190122	R	PKS1510-08
20190122	R	Mkn421
20190122	R	Mkn501
20190122	R	OJ248
20190122	R	OJ287
20190122	R	OJ49
20190122	R	ON231
20190122	R	PKS0735+17
20190122	R	S4_0954+65
20190122	R	S5_0716+71
20190123	R	3C371
20190123	R	4C51-37
20190123	R	4C71-07
20190123	R	Mkn421
20190123	R	OJ287
20190123	R	S4_0954+65
20190123	R	S5_0716+71
20190124	R	3C371
20190124	R	4C51-37
20190124	R	4C71-07
20190124	R	OJ248
20190124	R	OJ287
20190124	R	S4_0954+65
20190124	R	S5_0716+71
20190125	R	3C66A
20190125	R	4C29-45
20190125	R	4C38-41
20190125	R	4C71-07
20190125	R	AO0235+16
20190125	R	DA406
20190125	R	1ES2344+514
20190125	R	PKS1510-08
20190125	R	Mkn421
20190125	R	Mkn501
20190125	R	OJ248
20190125	R	OJ287
20190125	R	OJ49
20190125	R	ON231
20190125	R	PKS0735+17
20190125	R	S4_0954+65
20190125	R	S5_0716+71
20190128	R	3C273
20190128	R	3C279
20190128	R	4C29-45
20190128	R	4C38-41
20190128	R	4C71-07
20190128	R	DA406
20190128	R	Mkn421
20190128	R	OJ248
20190128	R	OJ287
20190128	R	OJ49
20190128	R	ON231
20190128	R	PKS0735+17
20190128	R	S4_0954+65
20190128	R	S5_0716+71
20190129	R	3C273
20190129	R	3C279
20190129	R	3C66A
20190129	R	4C29-45
20190129	R	4C71-07
20190129	R	AO0235+16
20190129	R	1ES2344+514
20190129	R	Mkn421
20190129	R	OJ248
20190129	R	OJ287
20190129	R	OJ49
20190129	R	ON231
20190129	R	PKS0735+17
20190129	R	S4_0954+65
20190130	R	3C273
20190130	R	3C279
20190130	R	3C345
20190130	R	3C371
20190130	R	4C29-45
20190130	R	4C38-41
20190130	R	4C51-37
20190130	R	4C71-07
20190130	R	DA406
20190130	R	PKS1510-08
20190130	R	Mkn421
20190130	R	Mkn501
20190130	R	OJ248
20190130	R	OJ287
20190130	R	OJ49
20190130	R	ON231
20190130	R	PKS0735+17
20190130	R	S4_0954+65
20190130	R	S5_0716+71
20190131	R	3C273
20190131	R	3C279
20190131	R	4C29-45
20190131	R	4C71-07
20190131	R	DA406
20190131	R	PKS1510-08
20190131	R	Mkn421
20190131	R	OJ248
20190131	R	OJ287
20190131	R	OJ49
20190131	R	ON231
20190131	R	PKS0735+17
20190131	R	S4_0954+65
20190131	R	S5_0716+71
20190201	R	3C273
20190201	R	3C279
20190201	R	4C29-45
20190201	R	4C38-41
20190201	R	4C71-07
20190201	R	DA406
20190201	R	PKS1510-08
20190201	R	Mkn421
20190201	R	OJ248
20190201	R	OJ287
20190201	R	OJ49
20190201	R	ON231
20190201	R	S4_0954+65
20190201	R	S5_0716+71
20190202	R	3C273
20190202	R	3C279
20190202	R	3C345
20190202	R	3C371
20190202	R	4C29-45
20190202	R	4C38-41
20190202	R	4C51-37
20190202	R	4C71-07
20190202	R	DA406
20190202	R	PKS1510-08
20190202	R	Mkn421
20190202	R	Mkn501
20190202	R	OJ248
20190202	R	OJ287
20190202	R	OJ49
20190202	R	ON231
20190202	R	PKS0735+17
20190202	R	S4_0954+65
20190202	R	S5_0716+71
20190203	R	3C273
20190203	R	3C279
20190203	R	4C29-45
20190203	R	4C38-41
20190203	R	4C71-07
20190203	R	DA406
20190203	R	PKS1510-08
20190203	R	Mkn421
20190203	R	OJ248
20190203	R	OJ287
20190203	R	OJ49
20190203	R	ON231
20190203	R	S4_0954+65
20190203	R	S5_0716+71
20190207	R	3C273
20190207	R	3C279
20190207	R	3C345
20190207	R	3C371
20190207	R	4C29-45
20190207	R	4C38-41
20190207	R	4C51-37
20190207	R	4C71-07
20190207	R	DA406
20190207	R	PKS1510-08
20190207	R	Mkn421
20190207	R	Mkn501
20190207	R	OJ248
20190207	R	OJ287
20190207	R	OJ49
20190207	R	ON231
20190207	R	PKS0735+17
20190207	R	S4_0954+65
20190207	R	S5_0716+71
20190208	R	3C273
20190208	R	3C279
20190208	R	4C29-45
20190208	R	4C71-07
20190208	R	PKS1510-08
20190208	R	Mkn421
20190208	R	OJ248
20190208	R	OJ287
20190208	R	OJ49
20190208	R	ON231
20190208	R	PKS0735+17
20190208	R	S4_0954+65
20190208	R	S5_0716+71
20190209	R	3C66A
20190209	R	4C29-45
20190209	R	4C71-07
20190209	R	AO0235+16
20190209	R	Mkn421
20190209	R	OJ248
20190209	R	OJ287
20190209	R	OJ49
20190209	R	ON231
20190209	R	PKS0735+17
20190209	R	S4_0954+65
20190209	R	S5_0716+71
20190210	R	3C66A
20190210	R	AO0235+16
20190210	R	1ES2344+514
20190210	R	PKS0735+17
20190211	R	3C273
20190211	R	3C279
20190211	R	3C345
20190211	R	3C371
20190211	R	3C66A
20190211	R	4C29-45
20190211	R	4C38-41
20190211	R	4C71-07
20190211	R	DA406
20190211	R	PKS1510-08
20190211	R	Mkn421
20190211	R	Mkn501
20190211	R	OJ248
20190211	R	OJ287
20190211	R	OJ49
20190211	R	ON231
20190211	R	PKS0735+17
20190211	R	S4_0954+65
20190211	R	S5_0716+71
20190212	R	3C273
20190212	R	3C279
